State,City,Distribution Company,Consumer Category,Residential,Commercial / Non-Residential,EV Charging,Energy Charge (₹/kWh),Fixed Charge,Voltage Level,Effective Date,Source Page Number,Fuel Type,Price (₹/litre),Snapshot Date,Source_x,Implementing Agency,Charging Stations Count,Access Type,Source_y,Grid Emission Factor (kg CO2/kWh),Vehicle Class,Powertrain,Maintenance Cost (₹/km),Replacement Cost (₹),Replacement Cycle (Years),Location_Level,Cost_per_km_₹,CO2_per_km_kg,Tariff Year
Karnataka,Bengaluru,,,,,,4.68,Estimated (Nat. Avg),,,,Petrol,99.84,2026-01-06,IOC,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,99.84,2.31,2024-25
Karnataka,Bengaluru,,,,,,4.68,Estimated (Nat. Avg),,,,Diesel,89.02,2026-01-06,IOC,BPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,89.02,2.31,2024-25
Karnataka,Bengaluru,,,,,,4.68,Estimated (Nat. Avg),,,,Diesel,89.02,2026-01-06,IOC,EESL,1.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,89.02,2.31,2024-25
Karnataka,Bengaluru,,,,,,4.68,Estimated (Nat. Avg),,,,Diesel,89.02,2026-01-06,IOC,IOCL,20.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,89.02,2.31,2024-25
Karnataka,Bengaluru,,,,,,4.68,Estimated (Nat. Avg),,,,Diesel,89.02,2026-01-06,IOC,NTPC,5.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,89.02,2.31,2024-25
Karnataka,Bengaluru,,,,,,4.68,Estimated (Nat. Avg),,,,Diesel,89.02,2026-01-06,IOC,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,89.02,2.31,2024-25
Tamil Nadu,Chennai,,,,,,4.68,Estimated (Nat. Avg),,,,Petrol,100.85,2026-01-06,IOC,EESL,4.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,100.85,2.31,2024-25
Tamil Nadu,Chennai,,,,,,4.68,Estimated (Nat. Avg),,,,Petrol,100.85,2026-01-06,IOC,HPCL,2.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,100.85,2.31,2024-25
Tamil Nadu,Chennai,,,,,,4.68,Estimated (Nat. Avg),,,,Petrol,100.85,2026-01-06,IOC,NTPC,4.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,100.85,2.31,2024-25
Tamil Nadu,Chennai,,,,,,4.68,Estimated (Nat. Avg),,,,Diesel,92.49,2026-01-06,IOC,EESL,4.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,92.49,2.31,2024-25
Tamil Nadu,Chennai,,,,,,4.68,Estimated (Nat. Avg),,,,Diesel,92.49,2026-01-06,IOC,HPCL,2.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,92.49,2.31,2024-25
Tamil Nadu,Chennai,,,,,,4.68,Estimated (Nat. Avg),,,,Diesel,92.49,2026-01-06,IOC,NTPC,4.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,92.49,2.31,2024-25
Telangana,Hyderabad,,,,,,4.68,Estimated (Nat. Avg),,,,Petrol,107.41,2026-01-06,IOC,BPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,107.41,2.31,2024-25
Telangana,Hyderabad,,,,,,4.68,Estimated (Nat. Avg),,,,Petrol,107.41,2026-01-06,IOC,NTPC,1.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,107.41,2.31,2024-25
Telangana,Hyderabad,,,,,,4.68,Estimated (Nat. Avg),,,,Petrol,107.41,2026-01-06,IOC,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,107.41,2.31,2024-25
Telangana,Hyderabad,,,,,,4.68,Estimated (Nat. Avg),,,,Diesel,95.7,2026-01-06,IOC,BPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,95.7,2.31,2024-25
Telangana,Hyderabad,,,,,,4.68,Estimated (Nat. Avg),,,,Diesel,95.7,2026-01-06,IOC,NTPC,1.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,95.7,2.31,2024-25
Telangana,Hyderabad,,,,,,4.68,Estimated (Nat. Avg),,,,Diesel,95.7,2026-01-06,IOC,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,95.7,2.31,2024-25
West Bengal,Kolkata,,,,,,4.68,Estimated (Nat. Avg),,,,Petrol,103.94,2026-01-06,IOC,,,,,0.716,2W,ICE,1.2,15000,7,City,103.94,2.31,2024-25
West Bengal,Kolkata,,,,,,4.68,Estimated (Nat. Avg),,,,Diesel,92.02,2026-01-06,IOC,,,,,0.716,2W,ICE,1.2,15000,7,City,92.02,2.31,2024-25
Gujarat,Ahmedabad,,,,,,4.68,Estimated (Nat. Avg),,,,Petrol,94.49,2026-01-06,IOC,HPCL,3.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,94.49,2.31,2024-25
Gujarat,Ahmedabad,,,,,,4.68,Estimated (Nat. Avg),,,,Petrol,94.49,2026-01-06,IOC,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,94.49,2.31,2024-25
Gujarat,Ahmedabad,,,,,,4.68,Estimated (Nat. Avg),,,,Diesel,90.17,2026-01-06,IOC,HPCL,3.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,90.17,2.31,2024-25
Gujarat,Ahmedabad,,,,,,4.68,Estimated (Nat. Avg),,,,Diesel,90.17,2026-01-06,IOC,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,90.17,2.31,2024-25
Rajasthan,Jaipur,,,,,,4.68,Estimated (Nat. Avg),,,,Petrol,104.72,2026-01-06,IOC,HPCL,3.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,104.72,2.31,2024-25
Rajasthan,Jaipur,,,,,,4.68,Estimated (Nat. Avg),,,,Diesel,90.21,2026-01-06,IOC,HPCL,3.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,90.21,2.31,2024-25
Uttar Pradesh,Lucknow,,,,,,4.68,Estimated (Nat. Avg),,,,Petrol,94.69,2026-01-06,IOC,NTPC,1.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,94.69,2.31,2024-25
Uttar Pradesh,Lucknow,,,,,,4.68,Estimated (Nat. Avg),,,,Diesel,87.8,2026-01-06,IOC,NTPC,1.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,87.8,2.31,2024-25
Madhya Pradesh,Bhopal,,,,,,4.68,Estimated (Nat. Avg),,,,Petrol,106.47,2026-01-06,IOC,NTPC,7.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,106.47,2.31,2024-25
Madhya Pradesh,Bhopal,,,,,,4.68,Estimated (Nat. Avg),,,,Diesel,91.88,2026-01-06,IOC,NTPC,7.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,91.88,2.31,2024-25
Odisha,Bhubaneswar,,,,,,4.68,Estimated (Nat. Avg),,,,Petrol,100.93,2026-01-06,IOC,,,,,0.716,2W,ICE,1.2,15000,7,City,100.93,2.31,2024-25
Odisha,Bhubaneswar,,,,,,4.68,Estimated (Nat. Avg),,,,Diesel,92.51,2026-01-06,IOC,,,,,0.716,2W,ICE,1.2,15000,7,City,92.51,2.31,2024-25
Andhra Pradesh,Visakhapatnam,,,,,,4.68,Estimated (Nat. Avg),,,,,,,,HPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,,2.31,2024-25
Andhra Pradesh,Visakhapatnam,,,,,,4.68,Estimated (Nat. Avg),,,,,,,,NTPC,1.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,,2.31,2024-25
Chhattisgarh,Raipur,,,,,,4.68,Estimated (Nat. Avg),,,,,,,,EESL,2.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,,2.31,2024-25
Goa,Goa,,,,,,4.68,Estimated (Nat. Avg),,,,,,,,BPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,State,,2.31,2024-25
Goa,Goa,,,,,,4.68,Estimated (Nat. Avg),,,,,,,,EESL,3.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,State,,2.31,2024-25
Gujarat,Baroda,,,,,,4.68,Estimated (Nat. Avg),,,,,,,,HPCL,2.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,,2.31,2024-25
Gujarat,Surat,,,,,,4.68,Estimated (Nat. Avg),,,,,,,,HPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,,2.31,2024-25
Gujarat,Surat,,,,,,4.68,Estimated (Nat. Avg),,,,,,,,NTPC,2.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,,2.31,2024-25
Haryana,Faridabad,,,,,,4.68,Estimated (Nat. Avg),,,,,,,,NTPC,2.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,,2.31,2024-25
Haryana,Gurugram,,,,,,4.68,Estimated (Nat. Avg),,,,,,,,HPCL,4.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,,2.31,2024-25
Haryana,Gurugram,,,,,,4.68,Estimated (Nat. Avg),,,,,,,,NTPC,2.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,,2.31,2024-25
Haryana,Gurugram,,,,,,4.68,Estimated (Nat. Avg),,,,,,,,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,,2.31,2024-25
Haryana,Panchkula,,,,,,4.68,Estimated (Nat. Avg),,,,,,,,EESL,1.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,,2.31,2024-25
Haryana,Panipat,,,,,,4.68,Estimated (Nat. Avg),,,,,,,,HPCL,5.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,,2.31,2024-25
Himachal Pradesh,Shimla,,,,,,4.68,Estimated (Nat. Avg),,,,,,,,BPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,,2.31,2024-25
Jharkhand,Ranchi,,,,,,4.68,Estimated (Nat. Avg),,,,,,,,BPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,,2.31,2024-25
Kerala,Alazpuzha,,,,,,1.5,Nil,,,,,,,,EESL,1.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,,2.31,2022-23
Kerala,Ernakulam,,,,,,1.5,Nil,,,,,,,,EESL,1.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,,2.31,2022-23
Kerala,Ernakulam,,,,,,1.5,Nil,,,,,,,,NTPC,1.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,,2.31,2022-23
Kerala,Idukki,,,,,,1.5,Nil,,,,,,,,EESL,1.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,,2.31,2022-23
Kerala,Kasargod,,,,,,1.5,Nil,,,,,,,,EESL,1.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,,2.31,2022-23
Kerala,Kochi,,,,,,1.5,Nil,,,,,,,,HPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,,2.31,2022-23
Kerala,Kochi,,,,,,1.5,Nil,,,,,,,,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,,2.31,2022-23
Kerala,Kollam,,,,,,1.5,Nil,,,,,,,,EESL,1.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,,2.31,2022-23
Kerala,Kozhikode,,,,,,1.5,Nil,,,,,,,,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,,2.31,2022-23
Kerala,Meenangadi,,,,,,1.5,Nil,,,,,,,,EESL,1.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,,2.31,2022-23
Kerala,Muriyil,,,,,,1.5,Nil,,,,,,,,EESL,1.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,,2.31,2022-23
Kerala,Shanghumukham,,,,,,1.5,Nil,,,,,,,,EESL,1.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,,2.31,2022-23
Kerala,Thiruvananthapuram,,,,,,1.5,Nil,,,,,,,,EESL,2.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,,2.31,2022-23
Kerala,Thrissur,,,,,,1.5,Nil,,,,,,,,EESL,1.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,,2.31,2022-23
Maharashtra,Expressway,,,,,,8.8,As per tariff,,,,,,,,BPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,,2.31,2025-26
Maharashtra,Nagpur,,,,,,8.8,As per tariff,,,,,,,,BPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,,2.31,2025-26
Maharashtra,Nagpur,,,,,,8.8,As per tariff,,,,,,,,EESL,1.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,,2.31,2025-26
Maharashtra,Nagpur,,,,,,8.8,As per tariff,,,,,,,,HPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,,2.31,2025-26
Maharashtra,Vashi,,,,,,8.8,As per tariff,,,,,,,,HPCL,2.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,,2.31,2025-26
Rajasthan,"Paota (Lhs), Jaipur",,,,,,4.68,Estimated (Nat. Avg),,,,,,,,HPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,,2.31,2024-25
Rajasthan,"Paota (Rhs), Jaipur",,,,,,4.68,Estimated (Nat. Avg),,,,,,,,HPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,,2.31,2024-25
Telangana,Nizamabad,,,,,,4.68,Estimated (Nat. Avg),,,,,,,,BPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,,2.31,2024-25
Telangana,Secunderabad,,,,,,4.68,Estimated (Nat. Avg),,,,,,,,HPCL,3.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,,2.31,2024-25
Uttar Pradesh,Ghaziabad,,,,,,4.68,Estimated (Nat. Avg),,,,,,,,NTPC,2.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,,2.31,2024-25
Uttar Pradesh,Greater Noida,,,,,,4.68,Estimated (Nat. Avg),,,,,,,,NTPC,5.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,,2.31,2024-25
Uttar Pradesh,Noida,,,,,,4.68,Estimated (Nat. Avg),,,,,,,,EESL,4.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,,2.31,2024-25
Uttar Pradesh,Varanasi,,,,,,4.68,Estimated (Nat. Avg),,,,,,,,HPCL,2.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,,2.31,2024-25
Uttar Pradesh,Varanasi,,,,,,4.68,Estimated (Nat. Avg),,,,,,,,NTPC,2.0,Public,Govt. of India (MoP / PSU),0.716,2W,ICE,1.2,15000,7,City,,2.31,2024-25
Maharashtra,Mumbai,MERC (AEML/TPC-D),LT II (A) 0-20 kW,Yes,Yes,No,8.8,As per tariff,LT,1 April 2023,606,Petrol,104.21,2026-01-06,IOC,,,,,0.716,2W,EV,0.2,40000,5,City,8.27,0.716,2025-26
Maharashtra,Mumbai,MERC (AEML/TPC-D),LT II (A) 0-20 kW,Yes,Yes,No,8.8,As per tariff,LT,1 April 2023,606,Diesel,90.03,2026-01-06,IOC,,,,,0.716,2W,EV,0.2,40000,5,City,8.27,0.716,2025-26
Maharashtra,Mumbai,MERC (AEML/TPC-D),LT II (B) > 20 kW and ≤ 50 kW,Yes,Yes,No,8.8,As per tariff,LT,1 April 2023,606,Petrol,104.21,2026-01-06,IOC,,,,,0.716,2W,EV,0.2,40000,5,City,12.63,0.716,2025-26
Maharashtra,Mumbai,MERC (AEML/TPC-D),LT II (B) > 20 kW and ≤ 50 kW,Yes,Yes,No,8.8,As per tariff,LT,1 April 2023,606,Diesel,90.03,2026-01-06,IOC,,,,,0.716,2W,EV,0.2,40000,5,City,12.63,0.716,2025-26
Maharashtra,Mumbai,MERC (AEML/TPC-D),LT II (C) > 50 kW,Yes,Yes,No,8.8,As per tariff,LT,1 April 2023,607,Petrol,104.21,2026-01-06,IOC,,,,,0.716,2W,EV,0.2,40000,5,City,14.93,0.716,2025-26
Maharashtra,Mumbai,MERC (AEML/TPC-D),LT II (C) > 50 kW,Yes,Yes,No,8.8,As per tariff,LT,1 April 2023,607,Diesel,90.03,2026-01-06,IOC,,,,,0.716,2W,EV,0.2,40000,5,City,14.93,0.716,2025-26
Maharashtra,Maharashtra,MSEDCL,LT II (A) 0-20 kW,Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,731,,,,,,,,,0.716,2W,EV,0.2,40000,5,State,6.6,0.716,2025-26
Maharashtra,Maharashtra,MSEDCL,LT II (B) > 20 kW and ≤ 50 kW,Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,731,,,,,,,,,0.716,2W,EV,0.2,40000,5,State,10.33,0.716,2025-26
Maharashtra,Maharashtra,MSEDCL,LT II (C) > 50 kW,Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,731,,,,,,,,,0.716,2W,EV,0.2,40000,5,State,12.47,0.716,2025-26
Maharashtra,Maharashtra,MSEDCL,LT II (A) 0-20 kW,Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,731,,,,,,,,,0.716,2W,EV,0.2,40000,5,State,6.44,0.716,2025-26
Maharashtra,Maharashtra,MSEDCL,LT II (B) > 20 kW and ≤ 50 kW,Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,731,,,,,,,,,0.716,2W,EV,0.2,40000,5,State,10.07,0.716,2025-26
Maharashtra,Maharashtra,MSEDCL,LT II (C) > 50 kW,Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,731,,,,,,,,,0.716,2W,EV,0.2,40000,5,State,12.16,0.716,2025-26
Maharashtra,Maharashtra,MSEDCL,HT II: HT - Commercial,No,Yes,No,8.8,As per tariff,HT,1 April 2024,789,,,,,,,,,0.716,2W,EV,0.2,40000,5,State,1.0,0.716,2025-26
Maharashtra,Maharashtra,MSEDCL,HT VI: HT - Group Housing Societies (Residential),Yes,No,No,8.8,As per tariff,HT,1 April 2024,789,,,,,,,,,0.716,2W,EV,0.2,40000,5,State,166.0,0.716,2025-26
Maharashtra,Maharashtra,MSEDCL,HT IX: HT – Electric Vehicle Charging Station,No,No,Yes,8.8,As per tariff,HT,1 April 2024,789,,,,,,,,,0.716,2W,EV,0.2,40000,5,State,804.0,0.716,2025-26
Maharashtra,Maharashtra,MSEDCL,LT I(A): LT - Residential- BPL Category (0-30 units),Yes,No,No,8.8,As per tariff,LT,1 April 2024,789,,,,,,,,,0.716,2W,EV,0.2,40000,5,State,5.0,0.716,2025-26
Maharashtra,Maharashtra,MSEDCL,LT II(A): LT - Non- Residential (0-20 kW),Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,790,,,,,,,,,0.716,2W,EV,0.2,40000,5,State,3.0,0.716,2025-26
Maharashtra,Maharashtra,MSEDCL,LT II(B): LT - Non- Residential (>20 kW and ≤ 50 kW),Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,790,,,,,,,,,0.716,2W,EV,0.2,40000,5,State,1.0,0.716,2025-26
Maharashtra,Maharashtra,MSEDCL,LT II(C): LT - Non- Residential (Above 50 kW),Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,790,,,,,,,,,0.716,2W,EV,0.2,40000,5,State,1.0,0.716,2025-26
Maharashtra,Maharashtra,MSEDCL,LT III(A): LT - Public Water Works (0-20 kW),Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,790,,,,,,,,,0.716,2W,EV,0.2,40000,5,State,347.0,0.716,2025-26
Maharashtra,Maharashtra,MSEDCL,LT III(B): LT - Public Water Works (>20 kW-40 kW),Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,790,,,,,,,,,0.716,2W,EV,0.2,40000,5,State,83.0,0.716,2025-26
Maharashtra,Maharashtra,MSEDCL,LT III (C): LT - Public Water Works (Above 40 kW),Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,790,,,,,,,,,0.716,2W,EV,0.2,40000,5,State,152.0,0.716,2025-26
Maharashtra,Maharashtra,MSEDCL,LT IV(B): LT -AG Metered-Pumpsets,Yes,No,No,8.8,As per tariff,LT,1 April 2024,791,,,,,,,,,0.716,2W,EV,0.2,40000,5,State,9.0,0.716,2025-26
Maharashtra,Maharashtra,MSEDCL,LT IV(C): LT - AG Metered-Others,Yes,No,No,8.8,As per tariff,LT,1 April 2024,791,,,,,,,,,0.716,2W,EV,0.2,40000,5,State,115.0,0.716,2025-26
Maharashtra,Maharashtra,MSEDCL,LT VIII – Electric Vehicle Charging Station,No,No,Yes,8.8,As per tariff,LT,1 April 2024,792,,,,,,,,,0.716,2W,EV,0.2,40000,5,State,170.0,0.716,2025-26
Maharashtra,Maharashtra,MSEDCL,HT II: HT - Commercial,No,Yes,No,8.8,As per tariff,HT,1 April 2024,793,,,,,,,,,0.716,2W,EV,0.2,40000,5,State,1.0,0.716,2025-26
Maharashtra,Maharashtra,MSEDCL,HT VI: HT - Group Housing Societies (Residential),Yes,No,No,8.8,As per tariff,HT,1 April 2024,793,,,,,,,,,0.716,2W,EV,0.2,40000,5,State,170.0,0.716,2025-26
Maharashtra,Maharashtra,MSEDCL,HT IX: HT – Electric Vehicle Charging Station,No,No,Yes,8.8,As per tariff,HT,1 April 2024,793,,,,,,,,,0.716,2W,EV,0.2,40000,5,State,1.0,0.716,2025-26
Maharashtra,Maharashtra,MSEDCL,LT I(A): LT - Residential- BPL Category (0-30 units),Yes,No,No,8.8,As per tariff,LT,1 April 2024,793,,,,,,,,,0.716,2W,EV,0.2,40000,5,State,5.0,0.716,2025-26
Maharashtra,Maharashtra,MSEDCL,LT II(A): LT - Non- Residential (0-20 kW),Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,794,,,,,,,,,0.716,2W,EV,0.2,40000,5,State,3.0,0.716,2025-26
Maharashtra,Maharashtra,MSEDCL,LT II(B): LT - Non- Residential (>20 kW and ≤ 50 kW),Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,794,,,,,,,,,0.716,2W,EV,0.2,40000,5,State,1.0,0.716,2025-26
Maharashtra,Maharashtra,MSEDCL,LT II(C): LT - Non- Residential (Above 50 kW),Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,794,,,,,,,,,0.716,2W,EV,0.2,40000,5,State,1.0,0.716,2025-26
Maharashtra,Maharashtra,MSEDCL,LT III(A): LT - Public Water Works (0-20 kW),Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,794,,,,,,,,,0.716,2W,EV,0.2,40000,5,State,358.0,0.716,2025-26
Maharashtra,Maharashtra,MSEDCL,LT III(B): LT - Public Water Works (>20 kW-40 kW),Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,794,,,,,,,,,0.716,2W,EV,0.2,40000,5,State,85.0,0.716,2025-26
Maharashtra,Maharashtra,MSEDCL,LT III (C): LT - Public Water Works (Above 40 kW),Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,794,,,,,,,,,0.716,2W,EV,0.2,40000,5,State,157.0,0.716,2025-26
Maharashtra,Maharashtra,MSEDCL,LT IV(B): LT -AG Metered-Pumpsets,Yes,No,No,8.8,As per tariff,LT,1 April 2024,794,,,,,,,,,0.716,2W,EV,0.2,40000,5,State,10.0,0.716,2025-26
Maharashtra,Maharashtra,MSEDCL,LT IV(C): LT - AG Metered-Others,Yes,No,No,8.8,As per tariff,LT,1 April 2024,794,,,,,,,,,0.716,2W,EV,0.2,40000,5,State,114.0,0.716,2025-26
Maharashtra,Maharashtra,MSEDCL,LT VIII – Electric Vehicle Charging Station,No,No,Yes,8.8,As per tariff,LT,1 April 2024,795,,,,,,,,,0.716,2W,EV,0.2,40000,5,State,273.0,0.716,2025-26
Maharashtra,Maharashtra,MSEDCL,HT II: HT - Commercial,No,Yes,No,8.8,As per tariff,HT,1 April 2024,796,,,,,,,,,0.716,2W,EV,0.2,40000,5,State,1.0,0.716,2025-26
Maharashtra,Maharashtra,MSEDCL,HT VI: HT - Group Housing Societies (Residential),Yes,No,No,8.8,As per tariff,HT,1 April 2024,796,,,,,,,,,0.716,2W,EV,0.2,40000,5,State,174.0,0.716,2025-26
Maharashtra,Maharashtra,MSEDCL,HT IX: HT – Electric Vehicle Charging Station,No,No,Yes,8.8,As per tariff,HT,1 April 2024,796,,,,,,,,,0.716,2W,EV,0.2,40000,5,State,1.0,0.716,2025-26
Maharashtra,Maharashtra,MSEDCL,LT I(A): LT - Residential-BPL Category (0-30 units),Yes,No,No,8.8,As per tariff,LT,1 April 2024,796,,,,,,,,,0.716,2W,EV,0.2,40000,5,State,5.0,0.716,2025-26
Maharashtra,Maharashtra,MSEDCL,LT II(A): LT - Non- Residential (0-20 kW),Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,797,,,,,,,,,0.716,2W,EV,0.2,40000,5,State,3.0,0.716,2025-26
Maharashtra,Maharashtra,MSEDCL,LT II(B): LT - Non- Residential (>20 kW and ≤ 50 kW),Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,797,,,,,,,,,0.716,2W,EV,0.2,40000,5,State,996.0,0.716,2025-26
Maharashtra,Maharashtra,MSEDCL,LT II(C): LT - Non- Residential (Above 50 kW),Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,797,,,,,,,,,0.716,2W,EV,0.2,40000,5,State,1.0,0.716,2025-26
Maharashtra,Maharashtra,MSEDCL,LT III(A): LT - Public Water Works (0-20 kW),Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,797,,,,,,,,,0.716,2W,EV,0.2,40000,5,State,375.0,0.716,2025-26
Maharashtra,Maharashtra,MSEDCL,LT III(B): LT - Public Water Works (>20 kW- 40 kW),Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,797,,,,,,,,,0.716,2W,EV,0.2,40000,5,State,89.0,0.716,2025-26
Maharashtra,Maharashtra,MSEDCL,LT III (C): LT - Public Water Works (Above 40 kW),Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,797,,,,,,,,,0.716,2W,EV,0.2,40000,5,State,163.0,0.716,2025-26
