State,City,Distribution Company,Consumer Category,Residential,Commercial / Non-Residential,EV Charging,Energy Charge (₹/kWh),Fixed Charge,Voltage Level,Effective Date,Source Page Number,Fuel Type,Price (₹/litre),Snapshot Date,Source_x,Implementing Agency,Charging Stations Count,Access Type,Source_y,Grid Emission Factor (kg CO2/kWh),Vehicle Class,Powertrain,Maintenance Cost (₹/km),Replacement Cost (₹),Replacement Cycle (Years),Location_Level,Cost_per_km_₹,CO2_per_km_kg
Kerala,Idukki,,,,,,,,,,,,,,,EESL,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,,2.31
Kerala,Kasargod,,,,,,,,,,,,,,,EESL,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,,2.31
Kerala,Kochi,,,,,,,,,,,,,,,HPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,,2.31
Kerala,Kochi,,,,,,,,,,,,,,,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,,2.31
Kerala,Kollam,,,,,,,,,,,,,,,EESL,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,,2.31
Kerala,Kozhikode,,,,,,,,,,,,,,,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,,2.31
Kerala,Meenangadi,,,,,,,,,,,,,,,EESL,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,,2.31
Kerala,Muriyil,,,,,,,,,,,,,,,EESL,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,,2.31
Kerala,Shanghumukham,,,,,,,,,,,,,,,EESL,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,,2.31
Kerala,Thiruvananthapuram,,,,,,,,,,,,,,,EESL,2.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,,2.31
Kerala,Thrissur,,,,,,,,,,,,,,,EESL,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,,2.31
Maharashtra,Expressway,,,,,,,,,,,,,,,BPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,,2.31
Maharashtra,Nagpur,,,,,,,,,,,,,,,BPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,,2.31
Maharashtra,Nagpur,,,,,,,,,,,,,,,EESL,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,,2.31
Maharashtra,Nagpur,,,,,,,,,,,,,,,HPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,,2.31
Maharashtra,Vashi,,,,,,,,,,,,,,,HPCL,2.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,,2.31
Rajasthan,"Paota (Lhs), Jaipur",,,,,,,,,,,,,,,HPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,,2.31
Rajasthan,"Paota (Rhs), Jaipur",,,,,,,,,,,,,,,HPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,,2.31
Telangana,Nizamabad,,,,,,,,,,,,,,,BPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,,2.31
Telangana,Secunderabad,,,,,,,,,,,,,,,HPCL,3.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,,2.31
Uttar Pradesh,Ghaziabad,,,,,,,,,,,,,,,NTPC,2.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,,2.31
Uttar Pradesh,Greater Noida,,,,,,,,,,,,,,,NTPC,5.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,,2.31
Uttar Pradesh,Noida,,,,,,,,,,,,,,,EESL,4.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,,2.31
Uttar Pradesh,Varanasi,,,,,,,,,,,,,,,HPCL,2.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,,2.31
Uttar Pradesh,Varanasi,,,,,,,,,,,,,,,NTPC,2.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,,2.31
Maharashtra,Mumbai,MERC (AEML/TPC-D),LT II (A) 0-20 kW,Yes,Yes,No,8.27,470.0,LT,1 April 2023,606,Petrol,104.21,2026-01-06,IOC,,,,,0.716,3W,EV,0.3,140000,5,City,8.27,0.716
Maharashtra,Mumbai,MERC (AEML/TPC-D),LT II (A) 0-20 kW,Yes,Yes,No,8.27,470.0,LT,1 April 2023,606,Diesel,90.03,2026-01-06,IOC,,,,,0.716,3W,EV,0.3,140000,5,City,8.27,0.716
Maharashtra,Mumbai,MERC (AEML/TPC-D),LT II (B) > 20 kW and ≤ 50 kW,Yes,Yes,No,12.63,470.0,LT,1 April 2023,606,Petrol,104.21,2026-01-06,IOC,,,,,0.716,3W,EV,0.3,140000,5,City,12.63,0.716
Maharashtra,Mumbai,MERC (AEML/TPC-D),LT II (B) > 20 kW and ≤ 50 kW,Yes,Yes,No,12.63,470.0,LT,1 April 2023,606,Diesel,90.03,2026-01-06,IOC,,,,,0.716,3W,EV,0.3,140000,5,City,12.63,0.716
Maharashtra,Mumbai,MERC (AEML/TPC-D),LT II (C) > 50 kW,Yes,Yes,No,14.93,470.0,LT,1 April 2023,607,Petrol,104.21,2026-01-06,IOC,,,,,0.716,3W,EV,0.3,140000,5,City,14.93,0.716
Maharashtra,Mumbai,MERC (AEML/TPC-D),LT II (C) > 50 kW,Yes,Yes,No,14.93,470.0,LT,1 April 2023,607,Diesel,90.03,2026-01-06,IOC,,,,,0.716,3W,EV,0.3,140000,5,City,14.93,0.716
Maharashtra,Maharashtra,MSEDCL,LT II (A) 0-20 kW,Yes,Yes,No,6.6,,LT,1 April 2024,731,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,6.6,0.716
Maharashtra,Maharashtra,MSEDCL,LT II (B) > 20 kW and ≤ 50 kW,Yes,Yes,No,10.33,,LT,1 April 2024,731,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,10.33,0.716
Maharashtra,Maharashtra,MSEDCL,LT II (C) > 50 kW,Yes,Yes,No,12.47,,LT,1 April 2024,731,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,12.47,0.716
Maharashtra,Maharashtra,MSEDCL,LT II (A) 0-20 kW,Yes,Yes,No,6.44,,LT,1 April 2024,731,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,6.44,0.716
Maharashtra,Maharashtra,MSEDCL,LT II (B) > 20 kW and ≤ 50 kW,Yes,Yes,No,10.07,,LT,1 April 2024,731,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,10.07,0.716
Maharashtra,Maharashtra,MSEDCL,LT II (C) > 50 kW,Yes,Yes,No,12.16,,LT,1 April 2024,731,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,12.16,0.716
Maharashtra,Maharashtra,MSEDCL,HT II: HT - Commercial,No,Yes,No,1.0,446,HT,1 April 2024,789,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,1.0,0.716
Maharashtra,Maharashtra,MSEDCL,HT VI: HT - Group Housing Societies (Residential),Yes,No,No,166.0,31,HT,1 April 2024,789,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,166.0,0.716
Maharashtra,Maharashtra,MSEDCL,HT IX: HT – Electric Vehicle Charging Station,No,No,Yes,804.0,,HT,1 April 2024,789,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,804.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT I(A): LT - Residential- BPL Category (0-30 units),Yes,No,No,5.0,7,LT,1 April 2024,789,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,5.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT II(A): LT - Non- Residential (0-20 kW),Yes,Yes,No,3.0,1,LT,1 April 2024,790,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,3.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT II(B): LT - Non- Residential (>20 kW and ≤ 50 kW),Yes,Yes,No,1.0,274,LT,1 April 2024,790,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,1.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT II(C): LT - Non- Residential (Above 50 kW),Yes,Yes,No,1.0,249,LT,1 April 2024,790,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,1.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT III(A): LT - Public Water Works (0-20 kW),Yes,Yes,No,347.0,20,LT,1 April 2024,790,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,347.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT III(B): LT - Public Water Works (>20 kW-40 kW),Yes,Yes,No,83.0,8,LT,1 April 2024,790,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,83.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT III (C): LT - Public Water Works (Above 40 kW),Yes,Yes,No,152.0,13,LT,1 April 2024,790,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,152.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT IV(B): LT -AG Metered-Pumpsets,Yes,No,No,9.0,1,LT,1 April 2024,791,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,9.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT IV(C): LT - AG Metered-Others,Yes,No,No,115.0,30,LT,1 April 2024,791,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,115.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT VIII – Electric Vehicle Charging Station,No,No,Yes,170.0,,LT,1 April 2024,792,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,170.0,0.716
Maharashtra,Maharashtra,MSEDCL,HT II: HT - Commercial,No,Yes,No,1.0,462,HT,1 April 2024,793,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,1.0,0.716
Maharashtra,Maharashtra,MSEDCL,HT VI: HT - Group Housing Societies (Residential),Yes,No,No,170.0,32,HT,1 April 2024,793,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,170.0,0.716
Maharashtra,Maharashtra,MSEDCL,HT IX: HT – Electric Vehicle Charging Station,No,No,Yes,1.0,,HT,1 April 2024,793,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,1.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT I(A): LT - Residential- BPL Category (0-30 units),Yes,No,No,5.0,7,LT,1 April 2024,793,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,5.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT II(A): LT - Non- Residential (0-20 kW),Yes,Yes,No,3.0,1,LT,1 April 2024,794,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,3.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT II(B): LT - Non- Residential (>20 kW and ≤ 50 kW),Yes,Yes,No,1.0,288,LT,1 April 2024,794,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,1.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT II(C): LT - Non- Residential (Above 50 kW),Yes,Yes,No,1.0,263,LT,1 April 2024,794,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,1.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT III(A): LT - Public Water Works (0-20 kW),Yes,Yes,No,358.0,21,LT,1 April 2024,794,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,358.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT III(B): LT - Public Water Works (>20 kW-40 kW),Yes,Yes,No,85.0,8,LT,1 April 2024,794,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,85.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT III (C): LT - Public Water Works (Above 40 kW),Yes,Yes,No,157.0,14,LT,1 April 2024,794,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,157.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT IV(B): LT -AG Metered-Pumpsets,Yes,No,No,10.0,1,LT,1 April 2024,794,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,10.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT IV(C): LT - AG Metered-Others,Yes,No,No,114.0,33,LT,1 April 2024,794,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,114.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT VIII – Electric Vehicle Charging Station,No,No,Yes,273.0,,LT,1 April 2024,795,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,273.0,0.716
Maharashtra,Maharashtra,MSEDCL,HT II: HT - Commercial,No,Yes,No,1.0,480,HT,1 April 2024,796,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,1.0,0.716
Maharashtra,Maharashtra,MSEDCL,HT VI: HT - Group Housing Societies (Residential),Yes,No,No,174.0,33,HT,1 April 2024,796,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,174.0,0.716
Maharashtra,Maharashtra,MSEDCL,HT IX: HT – Electric Vehicle Charging Station,No,No,Yes,1.0,,HT,1 April 2024,796,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,1.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT I(A): LT - Residential-BPL Category (0-30 units),Yes,No,No,5.0,7,LT,1 April 2024,796,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,5.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT II(A): LT - Non- Residential (0-20 kW),Yes,Yes,No,3.0,1,LT,1 April 2024,797,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,3.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT II(B): LT - Non- Residential (>20 kW and ≤ 50 kW),Yes,Yes,No,996.0,302,LT,1 April 2024,797,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,996.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT II(C): LT - Non- Residential (Above 50 kW),Yes,Yes,No,1.0,278,LT,1 April 2024,797,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,1.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT III(A): LT - Public Water Works (0-20 kW),Yes,Yes,No,375.0,23,LT,1 April 2024,797,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,375.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT III(B): LT - Public Water Works (>20 kW- 40 kW),Yes,Yes,No,89.0,9,LT,1 April 2024,797,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,89.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT III (C): LT - Public Water Works (Above 40 kW),Yes,Yes,No,163.0,15,LT,1 April 2024,797,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,163.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT IV(B): LT -AG Metered-Pumpsets,Yes,No,No,10.0,1,LT,1 April 2024,798,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,10.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT IV(C): LT - AG Metered-Others,Yes,No,No,115.0,35,LT,1 April 2024,798,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,115.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT VIII – Electric Vehicle Charging Station,No,No,Yes,410.0,,LT,1 April 2024,798,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,410.0,0.716
Maharashtra,Maharashtra,MSEDCL,HT II: HT - Commercial,No,Yes,No,2.0,497,HT,1 April 2024,800,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,2.0,0.716
Maharashtra,Maharashtra,MSEDCL,HT VI: HT - Group Housing Societies (Residential),Yes,No,No,179.0,34,HT,1 April 2024,800,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,179.0,0.716
Maharashtra,Maharashtra,MSEDCL,HT IX: HT – Electric Vehicle Charging Station,No,No,Yes,2.0,,HT,1 April 2024,800,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,2.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT I(A): LT - Residential- BPL Category (0-30 units),Yes,No,No,5.0,7,LT,1 April 2024,800,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,5.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT II(A): LT - Non- Residential (0-20 kW),Yes,Yes,No,3.0,1,LT,1 April 2024,801,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,3.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT II(B): LT - Non- Residential (>20 kW and ≤ 50 kW),Yes,Yes,No,977.0,317,LT,1 April 2024,801,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,977.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT II(C): LT - Non- Residential (Above 50 kW),Yes,Yes,No,1.0,292,LT,1 April 2024,801,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,1.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT III(A): LT - Public Water Works (0-20 kW),Yes,Yes,No,395.0,24,LT,1 April 2024,801,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,395.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT III(B): LT - Public Water Works (>20 kW-40 kW),Yes,Yes,No,93.0,9,LT,1 April 2024,801,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,93.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT III (C): LT - Public Water Works (Above 40 kW),Yes,Yes,No,172.0,16,LT,1 April 2024,801,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,172.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT IV(B): LT -AG Metered-Pumpsets,Yes,No,No,10.0,1,LT,1 April 2024,802,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,10.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT IV(C): LT - AG Metered-Others,Yes,No,No,117.0,38,LT,1 April 2024,802,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,117.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT VIII – Electric Vehicle Charging Station,No,No,Yes,611.0,,LT,1 April 2024,802,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,611.0,0.716
Maharashtra,Maharashtra,MSEDCL,HT II: HT - Commercial,No,Yes,No,2.0,517,HT,1 April 2024,804,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,2.0,0.716
Maharashtra,Maharashtra,MSEDCL,HT VI: HT - Group Housing Societies (Residential),Yes,No,No,184.0,34,HT,1 April 2024,804,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,184.0,0.716
Maharashtra,Maharashtra,MSEDCL,HT IX: HT – Electric Vehicle Charging Station,No,No,Yes,3.0,,HT,1 April 2024,804,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,3.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT I(A): LT - Residential-BPL Category (0-30 units),Yes,No,No,5.0,7,LT,1 April 2024,804,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,5.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT II(A): LT - Non- Residential (0-20 kW),Yes,Yes,No,4.0,1,LT,1 April 2024,805,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,4.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT II(B): LT - Non- Residential (>20 kW and ≤ 50 kW),Yes,Yes,No,930.0,333,LT,1 April 2024,805,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,930.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT II(C): LT - Non- Residential (Above 50 kW),Yes,Yes,No,1.0,309,LT,1 April 2024,805,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,1.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT III(A): LT - Public Water Works (0-20 kW),Yes,Yes,No,415.0,25,LT,1 April 2024,805,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,415.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT III(B): LT - Public Water Works (>20 kW- 40 kW),Yes,Yes,No,98.0,10,LT,1 April 2024,805,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,98.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT III (C): LT - Public Water Works (Above 40 kW),Yes,Yes,No,180.0,17,LT,1 April 2024,805,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,180.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT IV(B): LT -AG Metered-Pumpsets,Yes,No,No,10.0,1,LT,1 April 2024,806,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,10.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT IV(C): LT - AG Metered-Others,Yes,No,No,119.0,41,LT,1 April 2024,806,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,119.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT VIII – Electric Vehicle Charging Station,No,No,Yes,879.0,,LT,1 April 2024,806,,,,,,,,,0.716,3W,EV,0.3,140000,5,State,879.0,0.716
Delhi,Delhi,DERC,Domestic Upto 2 kW (0-200),Yes,No,No,3.0,20,LT,2020-21,1-2,,,,,EESL,85.0,Public,Govt. of India (MoP / PSU),0.716,3W,EV,0.3,140000,5,State,3.0,0.716
Delhi,Delhi,DERC,Domestic Upto 2 kW (0-200),Yes,No,No,3.0,20,LT,2020-21,1-2,,,,,HPCL,7.0,Public,Govt. of India (MoP / PSU),0.716,3W,EV,0.3,140000,5,State,3.0,0.716
Delhi,Delhi,DERC,Domestic Upto 2 kW (0-200),Yes,No,No,3.0,20,LT,2020-21,1-2,,,,,NTPC,12.0,Public,Govt. of India (MoP / PSU),0.716,3W,EV,0.3,140000,5,State,3.0,0.716
Delhi,Delhi,DERC,Domestic Upto 2 kW (0-200),Yes,No,No,3.0,20,LT,2020-21,1-2,,,,,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,EV,0.3,140000,5,State,3.0,0.716
Delhi,Delhi,DERC,Domestic > 2-5 kW (201-400),Yes,No,No,4.5,50,LT,2020-21,1-2,,,,,EESL,85.0,Public,Govt. of India (MoP / PSU),0.716,3W,EV,0.3,140000,5,State,4.5,0.716
Delhi,Delhi,DERC,Domestic > 2-5 kW (201-400),Yes,No,No,4.5,50,LT,2020-21,1-2,,,,,HPCL,7.0,Public,Govt. of India (MoP / PSU),0.716,3W,EV,0.3,140000,5,State,4.5,0.716
Delhi,Delhi,DERC,Domestic > 2-5 kW (201-400),Yes,No,No,4.5,50,LT,2020-21,1-2,,,,,NTPC,12.0,Public,Govt. of India (MoP / PSU),0.716,3W,EV,0.3,140000,5,State,4.5,0.716
Delhi,Delhi,DERC,Domestic > 2-5 kW (201-400),Yes,No,No,4.5,50,LT,2020-21,1-2,,,,,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,EV,0.3,140000,5,State,4.5,0.716
Delhi,Delhi,DERC,Domestic > 5-15 kW (401-800),Yes,No,No,6.5,100,LT,2020-21,1-2,,,,,EESL,85.0,Public,Govt. of India (MoP / PSU),0.716,3W,EV,0.3,140000,5,State,6.5,0.716
Delhi,Delhi,DERC,Domestic > 5-15 kW (401-800),Yes,No,No,6.5,100,LT,2020-21,1-2,,,,,HPCL,7.0,Public,Govt. of India (MoP / PSU),0.716,3W,EV,0.3,140000,5,State,6.5,0.716
Delhi,Delhi,DERC,Domestic > 5-15 kW (401-800),Yes,No,No,6.5,100,LT,2020-21,1-2,,,,,NTPC,12.0,Public,Govt. of India (MoP / PSU),0.716,3W,EV,0.3,140000,5,State,6.5,0.716
Delhi,Delhi,DERC,Domestic > 5-15 kW (401-800),Yes,No,No,6.5,100,LT,2020-21,1-2,,,,,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,EV,0.3,140000,5,State,6.5,0.716
Delhi,Delhi,DERC,Non-Domestic Upto 3kVA,No,Yes,No,6.0,250,LT,2020-21,1-2,,,,,EESL,85.0,Public,Govt. of India (MoP / PSU),0.716,3W,EV,0.3,140000,5,State,6.0,0.716
Delhi,Delhi,DERC,Non-Domestic Upto 3kVA,No,Yes,No,6.0,250,LT,2020-21,1-2,,,,,HPCL,7.0,Public,Govt. of India (MoP / PSU),0.716,3W,EV,0.3,140000,5,State,6.0,0.716
Delhi,Delhi,DERC,Non-Domestic Upto 3kVA,No,Yes,No,6.0,250,LT,2020-21,1-2,,,,,NTPC,12.0,Public,Govt. of India (MoP / PSU),0.716,3W,EV,0.3,140000,5,State,6.0,0.716
Delhi,Delhi,DERC,Non-Domestic Upto 3kVA,No,Yes,No,6.0,250,LT,2020-21,1-2,,,,,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,EV,0.3,140000,5,State,6.0,0.716
Delhi,Delhi,DERC,Non-Domestic Above 3kVA,No,Yes,No,8.5,250,LT,2020-21,1-2,,,,,EESL,85.0,Public,Govt. of India (MoP / PSU),0.716,3W,EV,0.3,140000,5,State,8.5,0.716
Delhi,Delhi,DERC,Non-Domestic Above 3kVA,No,Yes,No,8.5,250,LT,2020-21,1-2,,,,,HPCL,7.0,Public,Govt. of India (MoP / PSU),0.716,3W,EV,0.3,140000,5,State,8.5,0.716
Delhi,Delhi,DERC,Non-Domestic Above 3kVA,No,Yes,No,8.5,250,LT,2020-21,1-2,,,,,NTPC,12.0,Public,Govt. of India (MoP / PSU),0.716,3W,EV,0.3,140000,5,State,8.5,0.716
Delhi,Delhi,DERC,Non-Domestic Above 3kVA,No,Yes,No,8.5,250,LT,2020-21,1-2,,,,,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,EV,0.3,140000,5,State,8.5,0.716
Delhi,Delhi,DERC,E-Rickshaw/E-Vehicle Charging LT,No,No,Yes,4.5,-,LT,2020-21,1-2,,,,,EESL,85.0,Public,Govt. of India (MoP / PSU),0.716,3W,EV,0.3,140000,5,State,4.5,0.716
Delhi,Delhi,DERC,E-Rickshaw/E-Vehicle Charging LT,No,No,Yes,4.5,-,LT,2020-21,1-2,,,,,HPCL,7.0,Public,Govt. of India (MoP / PSU),0.716,3W,EV,0.3,140000,5,State,4.5,0.716
Delhi,Delhi,DERC,E-Rickshaw/E-Vehicle Charging LT,No,No,Yes,4.5,-,LT,2020-21,1-2,,,,,NTPC,12.0,Public,Govt. of India (MoP / PSU),0.716,3W,EV,0.3,140000,5,State,4.5,0.716
Delhi,Delhi,DERC,E-Rickshaw/E-Vehicle Charging LT,No,No,Yes,4.5,-,LT,2020-21,1-2,,,,,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,EV,0.3,140000,5,State,4.5,0.716
Delhi,Delhi,DERC,E-Rickshaw/E-Vehicle Charging HT,No,No,Yes,4.0,-,HT,2020-21,1-2,,,,,EESL,85.0,Public,Govt. of India (MoP / PSU),0.716,3W,EV,0.3,140000,5,State,4.0,0.716
Delhi,Delhi,DERC,E-Rickshaw/E-Vehicle Charging HT,No,No,Yes,4.0,-,HT,2020-21,1-2,,,,,HPCL,7.0,Public,Govt. of India (MoP / PSU),0.716,3W,EV,0.3,140000,5,State,4.0,0.716
Delhi,Delhi,DERC,E-Rickshaw/E-Vehicle Charging HT,No,No,Yes,4.0,-,HT,2020-21,1-2,,,,,NTPC,12.0,Public,Govt. of India (MoP / PSU),0.716,3W,EV,0.3,140000,5,State,4.0,0.716
Delhi,Delhi,DERC,E-Rickshaw/E-Vehicle Charging HT,No,No,Yes,4.0,-,HT,2020-21,1-2,,,,,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,EV,0.3,140000,5,State,4.0,0.716
